ID,Store ID,Location,Season,Product,Total Price,Base Price,Units Sold
114804,8222,Kolkata,Autumn,Jacket,571.6331,580.7771,125
114805,8745,Delhi,Summer,Jacket,467.3716,544.7526,44
114806,8856,Kolkata,Winter,Sweater,363.7311,391.0915,201
114807,8745,Delhi,Winter,Rice,92.0571,95.197,108
114808,8094,Bangalore,Monsoon,Sunscreen,300.2894,321.9472,33
114809,8218,Mumbai,Winter,Heater,1426.8488,1506.3838,319
114810,8121,Pune,Monsoon,Umbrella,204.8175,233.9852,294
114811,8218,Delhi,Monsoon,Raincoat,468.9883,548.4103,313
114812,8094,Delhi,Monsoon,Heater,2160.5006,2190.911,39
114813,8856,Mumbai,Summer,Ice Cream,62.2957,70.0958,337
114814,8063,Delhi,Autumn,Sunscreen,478.4477,489.2235,68
114815,8063,Bangalore,Autumn,Sunscreen,223.792,225.9276,60
114816,8222,Delhi,Summer,Umbrella,343.2959,346.7088,66
114817,8222,Jaipur,Winter,Cold Drinks,100.6993,114.711,35
114818,8023,Chennai,Winter,Heater,1797.4845,1969.1589,247
114819,8094,Bangalore,Autumn,Raincoat,225.9023,236.4804,68
114820,8218,Delhi,Summer,Heater,2860.2125,2893.5552,29
114821,8222,Bangalore,Monsoon,Ice Cream,76.9916,87.7865,49
114822,8401,Kolkata,Winter,Water Bottle,250.0687,284.7399,67
114823,8634,Pune,Summer,Water Bottle,91.9006,92.6884,170
114824,8634,Jaipur,Summer,Umbrella,305.1718,311.919,39
114825,8121,Chennai,Winter,Cold Drinks,123.9708,127.3332,35
114826,8856,Jaipur,Autumn,Jacket,1034.7983,1152.449,132
114827,8091,Chennai,Monsoon,Sunscreen,183.0464,195.4739,31
114828,8745,Kolkata,Summer,Water Bottle,271.5215,302.7014,161
114829,8634,Jaipur,Autumn,Sweater,550.1375,550.9882,113
114830,8095,Chennai,Winter,Umbrella,343.3279,371.1732,37
114831,8218,Delhi,Monsoon,Ice Cream,77.3305,79.7586,56
114832,8512,Kolkata,Winter,Sunscreen,323.677,363.1558,31
114833,8058,Chennai,Summer,Heater,2038.8127,2234.9945,25
114834,8091,Pune,Monsoon,Sunscreen,126.1337,128.9931,29
114835,8023,Hyderabad,Autumn,Jacket,396.4741,432.4763,175
114836,8121,Chennai,Winter,Ice Cream,154.1027,155.6574,30
114837,8745,Bangalore,Monsoon,Jacket,424.2712,479.4414,58
114838,8058,Bangalore,Winter,Rice,87.6374,90.8992,114
114839,8058,Delhi,Autumn,Water Bottle,128.4624,137.5783,121
114840,8095,Hyderabad,Autumn,Cold Drinks,127.79,139.4966,100
114841,8091,Hyderabad,Autumn,Sunscreen,242.0475,243.0668,50
114842,8094,Chennai,Winter,Rice,71.3271,73.6641,95
114843,8091,Hyderabad,Monsoon,Sunscreen,254.1699,263.0648,41
114844,8058,Jaipur,Summer,Raincoat,255.876,297.6768,20
114845,8317,Pune,Summer,Rice,101.4016,111.8754,77
114846,8401,Jaipur,Monsoon,Rice,71.6049,83.2561,103
114847,8745,Jaipur,Winter,Raincoat,275.834,303.767,51
114848,8222,Chennai,Autumn,Heater,1639.7397,1892.9737,76
114849,8745,Delhi,Summer,Ice Cream,149.4131,159.7441,328
114850,8058,Mumbai,Autumn,Sunscreen,191.8173,207.6132,89
114851,8023,Kolkata,Winter,Jacket,1016.5663,1135.44,176
114852,8317,Chennai,Summer,Sunscreen,376.07,435.8291,204
114853,8023,Jaipur,Monsoon,Rice,56.1928,62.9651,92
114854,8745,Chennai,Autumn,Umbrella,191.8531,210.5315,80
114855,8023,Jaipur,Summer,Jacket,774.9402,827.6863,37
114856,8095,Bangalore,Monsoon,Jacket,597.6503,665.8434,64
114857,8095,Chennai,Winter,Sunscreen,339.7546,362.6912,34
114858,8095,Jaipur,Monsoon,Ice Cream,81.6918,90.6795,50
114859,8094,Mumbai,Monsoon,Raincoat,416.3134,480.0199,302
114860,8058,Bangalore,Winter,Raincoat,439.6028,487.2918,57
114861,8218,Chennai,Monsoon,Ice Cream,166.6316,188.458,45
114862,8058,Delhi,Monsoon,Ice Cream,56.1893,56.9605,67
114863,8094,Mumbai,Autumn,Water Bottle,212.9195,219.2035,130
114864,8218,Bangalore,Monsoon,Water Bottle,193.6286,194.9848,109
114865,8023,Jaipur,Monsoon,Raincoat,501.1516,515.325,182
114866,8401,Mumbai,Summer,Sweater,577.1711,653.7398,30
114867,8058,Delhi,Monsoon,Umbrella,338.5083,392.9136,313
114868,8058,Hyderabad,Monsoon,Water Bottle,168.2589,173.5065,104
114869,8856,Kolkata,Summer,Water Bottle,278.2638,293.549,189
114870,8634,Jaipur,Monsoon,Jacket,838.3418,878.7847,43
114871,8745,Pune,Autumn,Raincoat,585.7606,599.34,89
114872,8091,Chennai,Autumn,Sweater,263.7511,301.699,141
114873,8634,Mumbai,Autumn,Raincoat,510.1435,529.0897,112
114874,8063,Hyderabad,Winter,Water Bottle,222.6794,236.1815,66
114875,8094,Mumbai,Summer,Water Bottle,381.3264,382.4238,230
114876,8094,Chennai,Monsoon,Sunscreen,288.2577,320.8062,28
114877,8317,Pune,Winter,Rice,59.619,65.0864,110
114878,8063,Bangalore,Monsoon,Ice Cream,187.7938,189.1274,70
114879,8095,Delhi,Summer,Umbrella,264.5758,305.1946,55
114880,8634,Mumbai,Summer,Cold Drinks,107.8284,119.8965,274
114881,8856,Jaipur,Monsoon,Sunscreen,118.3262,126.0363,33
114882,8094,Hyderabad,Winter,Rice,94.0472,109.5274,105
114883,8091,Pune,Winter,Cold Drinks,84.2287,98.321,34
114884,8222,Jaipur,Monsoon,Ice Cream,164.4633,173.3913,39
114885,8634,Jaipur,Autumn,Sunscreen,166.4463,178.5569,53
114886,8095,Pune,Summer,Sunscreen,345.3139,395.3481,215
114887,8063,Kolkata,Monsoon,Sweater,323.9612,333.366,45
114888,8094,Mumbai,Monsoon,Umbrella,337.7498,381.3113,319
114889,8121,Chennai,Summer,Water Bottle,228.2252,229.7411,193
114890,8512,Bangalore,Monsoon,Umbrella,317.6925,351.1031,290
114891,8063,Delhi,Summer,Ice Cream,129.2812,134.2542,276
114892,8023,Delhi,Winter,Sunscreen,267.0847,304.1782,40
114893,8095,Pune,Winter,Raincoat,253.8611,265.2721,49
114894,8512,Jaipur,Autumn,Umbrella,223.552,224.7768,45
114895,8023,Hyderabad,Autumn,Jacket,767.9825,847.9442,138
114896,8091,Chennai,Winter,Cold Drinks,55.2049,61.2027,49
114897,8401,Delhi,Summer,Sweater,394.4283,428.0016,45
114898,8121,Hyderabad,Autumn,Sweater,393.4494,427.4599,142
114899,8058,Kolkata,Winter,Heater,1039.6341,1073.6698,209
114900,8634,Hyderabad,Autumn,Raincoat,182.1742,212.3197,77
114901,8094,Pune,Autumn,Ice Cream,151.5025,155.9168,75
114902,8094,Bangalore,Summer,Raincoat,240.4793,261.0499,40
114903,8401,Kolkata,Summer,Heater,2681.6303,2748.6577,21
114904,8401,Mumbai,Autumn,Heater,2044.7522,2206.5655,109
114905,8512,Hyderabad,Winter,Heater,1858.6311,1927.5816,285
114906,8091,Kolkata,Summer,Umbrella,150.993,154.0842,42
114907,8094,Kolkata,Winter,Umbrella,286.8454,309.9852,34
114908,8095,Chennai,Winter,Cold Drinks,105.0075,119.9298,37
114909,8218,Kolkata,Summer,Sweater,594.7226,649.8768,35
114910,8058,Kolkata,Winter,Ice Cream,68.0778,72.2831,34
114911,8856,Chennai,Winter,Umbrella,307.2391,347.354,34
114912,8317,Mumbai,Summer,Cold Drinks,109.247,121.7674,295
114913,8222,Jaipur,Winter,Water Bottle,262.823,308.9327,62
114914,8058,Hyderabad,Autumn,Water Bottle,197.7556,199.0533,102
114915,8317,Bangalore,Monsoon,Rice,71.4164,79.5179,132
114916,8634,Bangalore,Summer,Cold Drinks,50.5008,51.9655,252
114917,8091,Mumbai,Winter,Cold Drinks,60.9638,71.4114,42
114918,8856,Mumbai,Summer,Umbrella,391.8454,392.9899,53
114919,8121,Chennai,Winter,Cold Drinks,105.2249,116.6743,42
114920,8063,Chennai,Summer,Heater,2422.3601,2816.952,19
114921,8058,Jaipur,Autumn,Sweater,342.3135,390.8203,114
114922,8222,Mumbai,Winter,Heater,1732.7007,1751.4212,295
114923,8121,Mumbai,Summer,Rice,75.8893,79.3138,112
114924,8222,Bangalore,Monsoon,Umbrella,301.6204,326.8527,277
114925,8634,Delhi,Autumn,Ice Cream,193.353,199.4569,93
114926,8634,Kolkata,Monsoon,Sunscreen,98.6286,100.7939,29
114927,8063,Hyderabad,Summer,Cold Drinks,35.8164,40.0507,244
114928,8063,Kolkata,Autumn,Ice Cream,138.563,157.66,62
114929,8856,Pune,Winter,Water Bottle,106.5565,124.8149,71
114930,8023,Chennai,Summer,Water Bottle,276.0831,309.2487,178
114931,8094,Delhi,Winter,Heater,2518.7702,2531.2485,307
114932,8512,Jaipur,Summer,Heater,1704.8769,1940.6288,19
114933,8058,Delhi,Monsoon,Sweater,698.2275,736.4304,54
114934,8401,Mumbai,Summer,Umbrella,204.883,230.5143,42
114935,8023,Jaipur,Summer,Water Bottle,279.4589,295.8862,139
114936,8094,Hyderabad,Autumn,Sunscreen,428.3654,440.1814,60
114937,8634,Mumbai,Winter,Raincoat,435.9172,467.3592,64
114938,8745,Jaipur,Winter,Cold Drinks,85.953,97.8007,29
114939,8094,Kolkata,Monsoon,Sunscreen,105.8409,121.7954,30
114940,8634,Pune,Winter,Sunscreen,457.9012,484.8846,49
114941,8317,Kolkata,Autumn,Jacket,629.9838,690.0715,127
114942,8218,Kolkata,Summer,Sunscreen,353.751,374.7467,180
114943,8222,Pune,Autumn,Umbrella,264.6541,281.2452,68
114944,8222,Kolkata,Winter,Umbrella,315.9109,316.4233,35
114945,8745,Chennai,Autumn,Raincoat,207.3471,209.1571,64
114946,8094,Kolkata,Winter,Water Bottle,90.9125,94.2253,58
114947,8222,Kolkata,Monsoon,Cold Drinks,129.8705,141.804,68
114948,8401,Jaipur,Winter,Rice,70.6822,77.4682,83
114949,8401,Jaipur,Winter,Raincoat,388.9921,397.4491,43
114950,8745,Delhi,Monsoon,Water Bottle,115.9242,127.9083,120
114951,8401,Bangalore,Winter,Water Bottle,263.0577,279.6833,73
114952,8023,Hyderabad,Winter,Water Bottle,257.991,265.0428,59
114953,8222,Chennai,Autumn,Ice Cream,68.6191,78.259,72
114954,8095,Chennai,Winter,Umbrella,352.4351,366.5354,33
114955,8745,Chennai,Summer,Sweater,395.0552,436.974,26
114956,8634,Delhi,Monsoon,Water Bottle,221.6825,248.4444,109
114957,8063,Kolkata,Monsoon,Sweater,346.4272,392.8495,37
114958,8091,Pune,Winter,Cold Drinks,103.1378,106.3477,39
114959,8058,Kolkata,Monsoon,Water Bottle,179.3379,182.4456,73
114960,8121,Mumbai,Winter,Ice Cream,128.6973,143.7493,39
114961,8094,Bangalore,Winter,Umbrella,281.9827,289.1927,30
114962,8317,Delhi,Monsoon,Rice,72.8671,77.9161,143
114963,8095,Pune,Monsoon,Cold Drinks,115.4138,116.887,69
114964,8094,Delhi,Winter,Raincoat,463.1424,471.4322,55
114965,8856,Chennai,Monsoon,Ice Cream,57.5005,64.4294,55
114966,8317,Mumbai,Winter,Jacket,924.2277,977.9358,261
114967,8063,Bangalore,Winter,Raincoat,444.5377,452.1709,48
114968,8058,Hyderabad,Monsoon,Sunscreen,181.6685,205.6925,29
114969,8121,Kolkata,Summer,Jacket,839.8134,916.55,43
114970,8634,Chennai,Winter,Umbrella,240.7868,279.2956,36
114971,8317,Delhi,Monsoon,Water Bottle,88.6756,99.6752,116
114972,8317,Delhi,Winter,Sunscreen,401.923,440.4085,44
114973,8095,Bangalore,Monsoon,Sunscreen,99.0013,100.3971,34
114974,8094,Delhi,Summer,Raincoat,260.8956,294.4475,45
114975,8091,Hyderabad,Winter,Heater,2450.5072,2595.9535,272
114976,8856,Kolkata,Autumn,Cold Drinks,71.0501,75.3894,83
114977,8058,Delhi,Autumn,Sweater,463.694,509.6738,156
114978,8218,Mumbai,Winter,Sweater,437.6921,501.0399,275
114979,8058,Jaipur,Autumn,Water Bottle,103.6116,106.3991,79
114980,8121,Jaipur,Autumn,Water Bottle,305.5109,306.2043,75
114981,8745,Hyderabad,Autumn,Water Bottle,304.7408,326.0968,105
114982,8063,Jaipur,Monsoon,Sunscreen,254.8119,264.5116,31
114983,8512,Pune,Monsoon,Rice,93.5101,102.1253,123
114984,8121,Delhi,Autumn,Sweater,448.7228,473.9588,179
114985,8121,Hyderabad,Autumn,Cold Drinks,64.5719,67.41,101
114986,8634,Pune,Summer,Sweater,330.6219,337.0796,40
114987,8058,Bangalore,Summer,Jacket,609.5304,712.8185,43
114988,8058,Jaipur,Summer,Sweater,525.4521,607.6394,34
114989,8856,Pune,Autumn,Heater,1589.2081,1735.8811,92
114990,8745,Chennai,Monsoon,Ice Cream,67.702,69.5666,51
114991,8512,Jaipur,Winter,Raincoat,302.7895,304.8839,49
114992,8745,Bangalore,Summer,Raincoat,275.9121,301.5433,26
114993,8121,Pune,Winter,Ice Cream,53.4481,58.0437,35
114994,8745,Jaipur,Winter,Sunscreen,336.8935,353.2494,32
114995,8058,Mumbai,Summer,Sunscreen,168.7256,197.1597,260
114996,8634,Mumbai,Winter,Sunscreen,319.073,343.9945,44
114997,8091,Pune,Winter,Ice Cream,122.8297,124.7297,23
114998,8401,Jaipur,Autumn,Sunscreen,429.3636,435.4942,37
114999,8512,Bangalore,Autumn,Sunscreen,405.8796,428.6853,56
115000,8063,Chennai,Summer,Jacket,676.6895,778.7068,45
115001,8091,Kolkata,Monsoon,Jacket,416.7846,436.0833,46
115002,8023,Chennai,Summer,Water Bottle,263.493,294.4895,180
115003,8094,Jaipur,Autumn,Ice Cream,161.3941,169.2189,48
115004,8745,Jaipur,Autumn,Rice,102.3286,117.8635,84
115005,8121,Bangalore,Monsoon,Heater,2454.5014,2716.5357,37
115006,8095,Delhi,Monsoon,Sweater,271.5987,301.2933,49
115007,8063,Kolkata,Summer,Heater,2281.5141,2618.4747,13
115008,8401,Mumbai,Winter,Water Bottle,220.6179,234.8716,79
115009,8023,Mumbai,Monsoon,Raincoat,366.4876,428.4262,337
115010,8401,Chennai,Autumn,Sunscreen,178.8187,198.4518,54
115011,8317,Pune,Summer,Water Bottle,112.0498,126.8796,190
115012,8317,Delhi,Winter,Water Bottle,104.5126,110.4179,70
115013,8091,Hyderabad,Monsoon,Raincoat,321.5716,332.2118,286
115014,8058,Kolkata,Summer,Raincoat,263.4329,272.9008,23
115015,8222,Hyderabad,Monsoon,Heater,732.7817,852.0566,36
115016,8094,Pune,Monsoon,Rice,53.5331,61.5448,140
115017,8401,Chennai,Monsoon,Heater,1479.0685,1649.3692,21
115018,8856,Kolkata,Autumn,Umbrella,307.4957,343.3169,61
115019,8745,Mumbai,Autumn,Water Bottle,156.3817,171.1272,149
115020,8512,Kolkata,Autumn,Heater,2323.3912,2702.3009,88
115021,8091,Jaipur,Winter,Umbrella,383.8348,391.7791,31
115022,8634,Pune,Winter,Jacket,950.6377,985.6063,177
115023,8856,Mumbai,Summer,Rice,83.5648,97.865,95
115024,8634,Hyderabad,Autumn,Rice,57.7461,64.12,103
115025,8218,Hyderabad,Winter,Raincoat,286.6451,325.1752,47
115026,8512,Hyderabad,Autumn,Ice Cream,147.1426,159.5477,81
115027,8222,Pune,Monsoon,Rice,105.2058,106.4835,132
115028,8063,Delhi,Summer,Sweater,363.0952,365.1077,45
115029,8063,Kolkata,Monsoon,Water Bottle,321.7038,338.5172,93
115030,8745,Bangalore,Autumn,Rice,87.9541,88.4786,133
115031,8317,Kolkata,Summer,Umbrella,362.8804,379.2159,30
115032,8856,Hyderabad,Autumn,Ice Cream,40.1843,40.5458,77
115033,8401,Mumbai,Monsoon,Jacket,587.7887,614.7069,67
115034,8218,Delhi,Autumn,Ice Cream,145.4531,169.3342,75
115035,8218,Jaipur,Monsoon,Umbrella,202.2146,211.6918,237
115036,8095,Bangalore,Winter,Rice,82.686,83.8627,116
115037,8063,Jaipur,Winter,Jacket,433.7685,441.1012,160
115038,8023,Mumbai,Monsoon,Raincoat,405.253,418.3493,340
115039,8856,Bangalore,Autumn,Heater,2312.5834,2588.9906,105
115040,8218,Delhi,Autumn,Raincoat,232.1481,243.7257,75
115041,8091,Chennai,Winter,Heater,1881.5836,1948.8889,243
115042,8094,Jaipur,Summer,Heater,1470.5808,1714.5034,20
115043,8745,Bangalore,Winter,Rice,81.4847,90.7472,130
115044,8317,Chennai,Winter,Ice Cream,175.8404,199.1969,34
115045,8856,Bangalore,Autumn,Raincoat,384.4546,444.2827,86
115046,8218,Delhi,Winter,Rice,87.0509,101.2934,136
115047,8317,Jaipur,Autumn,Cold Drinks,112.6172,117.646,80
115048,8222,Bangalore,Summer,Heater,1403.2862,1639.6115,16
115049,8512,Kolkata,Autumn,Heater,1734.1619,1809.5491,85
115050,8095,Chennai,Autumn,Heater,2451.563,2575.6235,84
115051,8634,Bangalore,Autumn,Sweater,594.3863,651.8426,164
115052,8634,Kolkata,Monsoon,Umbrella,149.3186,164.853,265
115053,8094,Bangalore,Autumn,Sunscreen,97.8737,113.7743,66
115054,8091,Mumbai,Monsoon,Ice Cream,126.8367,130.3484,79
115055,8634,Delhi,Monsoon,Jacket,610.6968,640.8782,54
115056,8121,Chennai,Autumn,Ice Cream,43.9434,50.743,52
115057,8317,Bangalore,Summer,Sweater,328.7557,383.3888,36
115058,8222,Bangalore,Winter,Rice,75.3545,80.7867,106
115059,8634,Jaipur,Monsoon,Ice Cream,98.3016,107.581,51
115060,8745,Bangalore,Summer,Cold Drinks,111.7206,122.9577,217
115061,8058,Kolkata,Winter,Sunscreen,265.9236,304.6901,38
115062,8856,Kolkata,Monsoon,Water Bottle,129.7387,145.775,87
115063,8401,Pune,Summer,Cold Drinks,85.434,85.9305,222
115064,8856,Kolkata,Winter,Water Bottle,338.0776,380.8219,50
115065,8094,Chennai,Autumn,Sunscreen,397.8801,399.8454,42
115066,8094,Jaipur,Monsoon,Jacket,889.6437,971.2372,43
115067,8401,Delhi,Autumn,Cold Drinks,71.9851,83.3522,101
115068,8094,Bangalore,Autumn,Rice,103.3835,104.2768,127
115069,8095,Pune,Winter,Sunscreen,140.7877,155.0455,46
115070,8121,Chennai,Monsoon,Water Bottle,210.2893,242.2596,94
115071,8401,Jaipur,Monsoon,Umbrella,276.1727,296.5364,203
115072,8023,Mumbai,Summer,Heater,2176.4481,2273.9698,25
115073,8063,Kolkata,Winter,Rice,107.8053,111.649,104
115074,8063,Mumbai,Monsoon,Jacket,561.1311,625.5307,64
115075,8317,Pune,Autumn,Umbrella,208.445,222.7892,56
115076,8023,Hyderabad,Autumn,Jacket,978.5456,1076.0877,171
115077,8095,Bangalore,Monsoon,Ice Cream,75.3819,77.3697,67
115078,8401,Chennai,Autumn,Heater,885.5018,913.4608,75
115079,8856,Chennai,Autumn,Ice Cream,45.9495,50.7542,54
115080,8121,Mumbai,Winter,Ice Cream,38.1344,41.2433,28
115081,8634,Kolkata,Summer,Ice Cream,127.0,141.3139,226
115082,8222,Pune,Winter,Jacket,884.2503,947.2778,178
115083,8856,Bangalore,Monsoon,Sweater,623.9808,701.4297,43
115084,8745,Delhi,Monsoon,Water Bottle,364.8845,372.8268,109
115085,8121,Pune,Winter,Raincoat,563.1096,582.409,58
115086,8745,Delhi,Summer,Cold Drinks,71.3722,72.6549,252
115087,8856,Bangalore,Summer,Heater,2483.7116,2776.3051,14
115088,8095,Hyderabad,Winter,Cold Drinks,70.9101,75.6441,43
115089,8634,Mumbai,Summer,Raincoat,548.852,583.2486,36
115090,8023,Kolkata,Autumn,Sunscreen,282.7435,306.1956,41
115091,8091,Hyderabad,Autumn,Ice Cream,172.3102,198.0322,72
115092,8317,Mumbai,Monsoon,Heater,1282.3753,1485.7107,46
115093,8317,Mumbai,Winter,Rice,61.1613,67.6069,135
115094,8095,Kolkata,Winter,Sunscreen,218.1159,226.5136,33
115095,8218,Chennai,Winter,Water Bottle,292.1723,338.8134,79
115096,8512,Pune,Summer,Jacket,413.8329,483.1434,39
115097,8222,Mumbai,Summer,Cold Drinks,85.7565,87.6283,302
115098,8745,Delhi,Winter,Heater,2543.993,2569.336,282
115099,8023,Hyderabad,Summer,Cold Drinks,109.4102,110.3966,239
115100,8512,Chennai,Autumn,Heater,1320.2047,1507.2885,75
115101,8317,Jaipur,Monsoon,Rice,66.5426,74.1723,103
115102,8317,Pune,Monsoon,Ice Cream,48.0097,54.6044,49
115103,8634,Chennai,Summer,Rice,82.4305,92.8458,80
115104,8634,Mumbai,Monsoon,Sunscreen,250.85,278.7176,40
115105,8091,Mumbai,Monsoon,Sunscreen,288.2896,300.4149,40
115106,8121,Pune,Summer,Water Bottle,269.6556,306.6048,194
115107,8094,Bangalore,Monsoon,Raincoat,212.6171,218.3295,244
115108,8218,Delhi,Summer,Sunscreen,371.111,432.7597,238
115109,8063,Hyderabad,Monsoon,Sweater,439.766,461.669,56
115110,8023,Hyderabad,Autumn,Rice,80.5102,82.5809,135
115111,8121,Chennai,Summer,Jacket,543.6038,547.8735,30
115112,8121,Kolkata,Monsoon,Umbrella,303.8406,319.8985,233
115113,8063,Pune,Summer,Umbrella,274.6721,281.1462,44
115114,8856,Bangalore,Summer,Jacket,910.0494,953.9911,36
115115,8222,Bangalore,Winter,Raincoat,445.5769,480.5706,55
115116,8121,Delhi,Winter,Jacket,588.1003,592.4122,228
115117,8095,Kolkata,Winter,Ice Cream,107.7077,117.2097,24
115118,8222,Chennai,Monsoon,Sweater,445.2616,461.866,32
115119,8121,Pune,Summer,Raincoat,277.6693,288.1578,27
115120,8058,Pune,Autumn,Raincoat,191.7884,205.2729,79
115121,8634,Kolkata,Winter,Raincoat,354.8242,409.1085,44
115122,8218,Delhi,Autumn,Water Bottle,129.2227,138.978,125
115123,8222,Mumbai,Monsoon,Rice,63.4675,64.2312,169
115124,8218,Delhi,Autumn,Sunscreen,109.6962,126.6601,67
115125,8121,Pune,Winter,Jacket,948.684,1070.7113,177
115126,8222,Mumbai,Monsoon,Ice Cream,157.9415,164.2522,62
115127,8058,Hyderabad,Summer,Rice,83.5324,97.912,94
115128,8094,Kolkata,Autumn,Raincoat,379.387,407.619,75
115129,8317,Kolkata,Summer,Ice Cream,182.6968,195.5605,211
115130,8634,Chennai,Monsoon,Ice Cream,36.9193,40.3823,48
115131,8094,Jaipur,Autumn,Cold Drinks,136.4528,149.4258,68
115132,8091,Chennai,Summer,Umbrella,226.682,231.0352,48
115133,8222,Pune,Winter,Jacket,651.2894,652.3121,209
115134,8745,Chennai,Summer,Jacket,684.2936,772.2337,44
115135,8094,Pune,Autumn,Rice,66.9855,68.6788,118
115136,8634,Pune,Summer,Ice Cream,151.506,163.9766,257
115137,8218,Kolkata,Winter,Sweater,564.5682,654.829,209
115138,8063,Jaipur,Winter,Sunscreen,122.1749,123.8185,27
115139,8094,Delhi,Autumn,Jacket,729.3159,840.9147,197
115140,8121,Bangalore,Summer,Sunscreen,384.554,420.6377,199
115141,8063,Bangalore,Monsoon,Rice,92.4551,106.5424,126
115142,8745,Delhi,Autumn,Raincoat,279.1065,328.2546,102
115143,8023,Jaipur,Summer,Rice,78.5453,82.6421,60
115144,8121,Kolkata,Summer,Raincoat,338.1544,373.5859,21
115145,8058,Delhi,Summer,Raincoat,351.0473,390.9095,28
115146,8095,Mumbai,Summer,Rice,104.579,105.5628,88
115147,8095,Jaipur,Autumn,Ice Cream,135.8134,157.6007,46
115148,8095,Pune,Summer,Water Bottle,78.9232,81.1802,204
115149,8222,Pune,Monsoon,Water Bottle,171.6801,184.8617,106
115150,8121,Mumbai,Monsoon,Umbrella,259.4239,273.1743,362
115151,8095,Hyderabad,Monsoon,Sweater,749.4887,797.1481,37
115152,8745,Delhi,Summer,Heater,2617.2627,2925.6667,22
115153,8401,Pune,Winter,Rice,84.9018,96.7067,88
115154,8091,Delhi,Winter,Ice Cream,133.3553,134.5765,27
115155,8095,Chennai,Autumn,Umbrella,337.5715,379.3683,76
115156,8856,Hyderabad,Winter,Raincoat,308.9845,309.9343,50
115157,8091,Pune,Winter,Cold Drinks,103.9299,105.3986,35
115158,8512,Delhi,Winter,Rice,67.6875,71.1223,128
115159,8634,Delhi,Monsoon,Cold Drinks,69.4674,76.5722,116
115160,8023,Kolkata,Summer,Heater,2651.6987,2829.0436,16
115161,8063,Kolkata,Autumn,Sunscreen,367.9871,372.4793,57
115162,8063,Jaipur,Summer,Sunscreen,432.7676,481.0567,169
115163,8317,Jaipur,Monsoon,Heater,1966.0119,2068.6448,27
115164,8317,Jaipur,Autumn,Cold Drinks,136.6067,139.8187,73
115165,8218,Hyderabad,Monsoon,Heater,760.0217,823.5789,35
115166,8063,Pune,Monsoon,Jacket,814.1666,879.6902,40
115167,8094,Chennai,Winter,Rice,74.3623,87.0982,85
115168,8218,Bangalore,Winter,Jacket,625.3412,646.8159,211
115169,8856,Kolkata,Summer,Umbrella,196.3512,208.5965,46
115170,8634,Pune,Autumn,Raincoat,207.7343,210.6579,75
115171,8634,Delhi,Winter,Water Bottle,289.4506,330.3645,94
115172,8058,Chennai,Autumn,Rice,84.4905,91.7974,121
115173,8091,Jaipur,Summer,Umbrella,248.4189,253.0877,32
115174,8634,Delhi,Monsoon,Rice,74.1015,82.7766,157
115175,8856,Delhi,Winter,Raincoat,197.7955,201.9677,64
115176,8317,Hyderabad,Winter,Raincoat,298.9374,350.386,50
115177,8058,Mumbai,Monsoon,Jacket,364.145,406.3909,64
115178,8094,Chennai,Summer,Raincoat,504.9188,524.1117,33
115179,8121,Delhi,Monsoon,Water Bottle,343.8309,365.4725,103
115180,8058,Mumbai,Monsoon,Ice Cream,155.7723,168.1736,65
115181,8222,Bangalore,Monsoon,Sweater,328.8074,386.791,42
115182,8745,Delhi,Winter,Sunscreen,131.1406,138.0057,63
115183,8745,Bangalore,Winter,Heater,1861.8595,2035.9557,296
115184,8095,Kolkata,Monsoon,Cold Drinks,147.3806,149.8913,81
115185,8745,Bangalore,Winter,Heater,1152.8196,1258.2096,254
115186,8095,Pune,Summer,Rice,74.4209,74.9898,92
115187,8058,Mumbai,Summer,Sunscreen,405.6964,460.7326,228
115188,8512,Mumbai,Autumn,Heater,2117.7489,2271.188,85
115189,8317,Hyderabad,Summer,Ice Cream,165.1083,190.2327,240
115190,8063,Mumbai,Autumn,Sunscreen,358.0085,411.2889,56
115191,8023,Chennai,Summer,Umbrella,293.8611,326.8186,46
115192,8512,Mumbai,Monsoon,Ice Cream,84.3736,93.5339,77
115193,8512,Bangalore,Monsoon,Rice,82.7875,84.4771,134
115194,8218,Pune,Autumn,Sweater,513.7419,563.3896,112
115195,8512,Mumbai,Monsoon,Jacket,468.481,532.4918,49
115196,8856,Kolkata,Winter,Heater,2120.4525,2332.553,220
115197,8094,Jaipur,Autumn,Sweater,481.2382,539.0553,110
115198,8023,Jaipur,Monsoon,Heater,2372.6084,2431.8664,26
115199,8856,Kolkata,Winter,Sweater,420.8651,427.7191,188
115200,8222,Kolkata,Autumn,Heater,1746.4854,2020.0343,82
115201,8218,Mumbai,Monsoon,Umbrella,288.8341,312.172,371
115202,8094,Kolkata,Summer,Sweater,468.267,470.0452,23
115203,8094,Kolkata,Monsoon,Sunscreen,413.773,442.9484,25
115204,8121,Bangalore,Autumn,Water Bottle,128.9273,133.6117,111
115205,8634,Jaipur,Monsoon,Umbrella,305.4485,318.9212,241
115206,8058,Mumbai,Autumn,Water Bottle,96.0118,109.2918,142
115207,8063,Jaipur,Summer,Cold Drinks,140.377,140.7437,162
115208,8317,Jaipur,Autumn,Rice,96.5473,106.6342,91
115209,8512,Mumbai,Winter,Umbrella,214.6984,231.9553,47
115210,8218,Pune,Autumn,Rice,70.8493,82.6262,110
